TransactionAmt,card1,card2,card3,card5,addr1,addr2,isFraud,predicted_prob,predicted_flag,TransactionAmt_orig
-0.054769759433592594,0.024813411853771065,0.004299347894399886,-0.0015580450348220206,0.05912612433977327,-0.032366795765846106,-0.0012448333748795346,0,0.16539493161743388,0,100.0
-0.059786302378852865,-0.0031240116399342405,-0.02240311825419867,-0.0015842891541838883,-0.0007319639695439577,-0.007801802210411267,-0.001823644139527047,0,0.06984034939197735,0,58.95
-0.05648735008234962,-0.011696571925899497,0.0018240220511104037,-0.001443289317942923,0.00877005692429722,-0.00010066166210855597,-0.001445934260326748,0,0.10651575286541044,0,56.5
-0.01875123937376196,-0.0008053625328052745,0.0028895356336937376,-0.001338890140758716,0.006296642851717613,-0.00920064180570432,-0.001275724189115777,0,0.14490980158189437,0,117.0
-0.036247351812285694,0.00021886469810927577,-0.009788768014645122,-0.0014554615128579177,-0.02392467344994163,0.0008908845816727362,-0.0014324777238066049,0,0.09535649790487392,0,49.0
-0.037222268318535784,-0.008101082517985733,-0.016627880452993373,-0.0012794840697824283,-0.0012138475878883971,-0.01282166925668591,-0.001485941262535957,0,0.08834330767222168,0,50.0
-0.03230840037214367,-0.003984357188232497,-0.02347431616527006,-0.0016245133410473806,-0.0032891034365677063,-0.00834501939367273,-0.002239301046822268,0,0.09183047019487287,0,59.0
-0.02280892115592223,-0.007347708843479533,-0.025920139128971693,-0.0017014551743578326,-0.039299925323807015,-0.005626599476489357,-0.0016694259327778966,0,0.06272130610282294,0,129.95
-0.07720067740167348,-0.005718046907500597,0.0020392751692171517,-0.001711314944128194,-0.016353113202471563,-0.004496849445836567,-0.0015738076927120704,0,0.06208094671352336,0,57.95
-0.055995963784623584,-0.0076819651602740005,0.001270246047979419,-0.0015676701020508235,0.000895475482869027,-0.0062636814941210575,-0.0018331953307627366,0,0.09591872679764575,0,30.95
-0.04707902235040246,-0.012422979736092146,-0.004558521646512711,-0.0018862836490420628,-0.02452323499319306,-0.014442724090996513,-0.0019447272044051263,0,0.060237987467985275,0,49.0
0.0895479068020499,0.0006478110973648759,-0.015799622690574118,-0.0016064403281770977,0.005424867100357567,-0.00867189050464783,-0.001134781701258767,0,0.23550333091374323,0,250.0
-0.033754287815479796,-0.004531297514817671,0.0035510402394626816,-0.0015151175495501383,0.0076004858226434106,0.004920168099162005,-0.0015249455499234338,0,0.14184152687012647,0,67.95
-0.07603987748412627,-0.013778839609850007,-0.009564232708739219,0.017177151776789412,0.005571897332671521,-0.0010397298396647233,-0.007518893788766416,0,0.08190295681694267,0,25.95
-0.04642928793767833,0.01209493772352438,0.014719715781963768,-0.0013588775975374528,0.009743166634803187,0.012265161731281471,-0.0016572439609766493,0,0.16647305351401007,0,29.0
-0.06266949221199695,-0.006311075337134875,-0.01644441273734606,-0.0016631954574213054,-0.008555304084112501,-0.01775961673600494,-0.0020816370664392373,0,0.05161074750817352,0,57.95
-0.03570312456348077,-0.0003748220654948297,-0.022350902207370633,-0.0015311625702446132,0.004822022386310892,0.004136877569795314,-0.0018061220008613755,0,0.11428824768728317,0,55.0
0.04030606367072348,-0.04107170527969054,-0.00812580473786865,-0.002170169607036137,0.039026509549970785,-0.024821675626071717,-0.0012594861735216944,0,0.16897921293513485,0,219.95
-0.018826167363473457,-0.006198309549474011,-0.027305193247007108,-0.0018946246046158439,-0.04093897922188424,-0.0034390734365705527,-0.0017083970643863543,0,0.06678473665121731,0,117.0
-0.0569324239133551,-0.009678665154280766,-0.006798596822209882,0.029980509009598214,-0.0036341987153966373,-0.0016890848599225468,-0.0075288384738633534,0,0.11081418220919974,0,61.95
-0.04467031089089461,-0.0021281128802192817,0.0027984876380453333,-0.0016586556701146447,0.008302754452625655,0.008954600933408491,-0.0016556609500361279,0,0.13703858377144434,0,47.95
-0.03283822297754028,-0.005221104605410311,-0.02081771865930762,-0.0015929981117611875,-0.003706937758380819,-0.022527467512219367,-0.0019116977225321278,0,0.07847933379147727,0,60.0
-0.017309395819754877,-0.00619573962095336,-0.0019750878746411043,-0.0013549095627960804,0.006763783972797617,-0.005379663800846971,-0.001321679807212617,0,0.14032278862522177,0,117.0
-0.044592773156818116,-0.00614387090590622,0.0010567881025189915,-0.0013615819986457353,0.008929574902448828,0.011528643806508027,-0.0017483139341399419,0,0.13476394795459495,0,47.95
-0.05835753731839772,-0.004246616453436714,-0.017908314092999398,-0.0014574419157809464,0.0009700399993994587,0.008040519496839435,-0.0015937960222000994,0,0.09254233483205367,0,57.95
-0.04424043967585023,-0.027417513176712663,0.001120576152421559,-0.0012817648276977685,0.006917742413143623,0.003826674267605379,-0.001035451543150891,0,0.1049853047483878,0,108.5
-0.05022233949769025,0.0013939401414622265,0.002602455589201917,-0.001311033870631829,0.009214052089667288,0.012629376758150847,-0.00120879278663639,0,0.14019313956215318,0,29.0
-0.04612319127580905,-0.0067454223192650225,-0.015782368466857995,-0.0015511288271222439,-0.03757297118401768,-0.0070534626135014995,-0.0015262173690976325,0,0.05074071908295799,0,29.0
-0.014685201933442813,-0.0046009819020083045,0.00019579047639347048,-0.0015944065047784049,0.0013784605139279611,0.0017660144260415044,-0.0011974930624517326,0,0.14835766315231078,0,107.0
-0.024100959099390026,-0.009686224165497652,0.054072340399348544,-0.0017084062515334288,0.011766040206400583,-0.012489791260875132,-0.001270289396399004,0,0.1836781915706828,0,107.95
-0.07107430921945673,-0.00039567340084077526,0.0007169859205151889,-0.001580000441724335,-0.005150037283651094,-0.008265372356748048,-0.0018707669969971765,0,0.07947630735972566,0,57.95
-0.017316306257441547,-0.025774718869851894,0.014232988975957447,-0.0011914581426801046,0.01803205434100944,-0.002437489249114175,-0.0008451028241345532,0,0.15179544911237344,0,117.0
0.08633882558562739,0.03078803428594347,0.10882418760295978,-0.0013065953453133298,0.06824175549544995,0.009537034453176912,-0.00021583732467051834,0,0.469302885891802,1,1855.88
-0.010051598148149224,-0.002709694645350585,-0.0127560671437783,-0.001595376105921357,-0.03529050656756423,-0.0007234717081125047,-0.0016120983799173825,0,0.1023566684398357,0,100.0
0.01980360115023105,-0.007689592276313786,-0.011971133415894373,-0.0017531694459891668,0.0052637682579781304,0.0037791085701006644,-0.0012993560451419516,0,0.17322870793359976,0,159.95
-0.033205032539808776,-0.00472738966717421,0.00114968955870714,-0.0013665633147516858,0.004286615796273269,-0.01525609630784466,-0.0014845580054691427,0,0.11649214665856117,0,59.0
-0.00805711962387353,-0.0005933433250094827,0.042201580360843295,-0.0015344778763812855,0.009302025581653016,-0.042756313625405364,-0.0013772890356917515,0,0.16428054359476388,0,80.0
-0.049217984356141296,-0.013397593313943693,-0.005968385042799454,-0.0014777925648151017,0.00951087256892811,0.010180235406460876,-0.001234153212280193,0,0.11549068062403935,0,39.0
-0.05754539934665032,-0.004622852859016858,0.003489496324604215,-0.0014861045653456395,0.0012320704524832063,-0.01950371817169792,-0.0017379162505719722,0,0.08692105672243397,0,20.0
-0.05121194038341348,-0.001700048014398679,-0.00014020522251679567,-0.0017043120914316896,0.0060478112819575365,-0.006843886303522218,-0.001974487281397203,0,0.1095684131239071,0,47.95
-0.06722138775694907,-0.006703021148834646,-0.030704612028111342,-0.0014108885711501026,-0.00438906510013501,-0.0024322163180770726,-0.0014482416971708784,0,0.05278604851820022,0,57.95
-0.05710410734156938,0.0007885819756401184,-0.00042209294291201707,-0.0016393493228355127,-0.03104865614531655,-0.010544701511854661,-0.001641658953967147,0,0.0654834968958136,0,25.95
-0.031112474201608065,-0.0035738677093815315,-0.0476539293430339,-0.001876567469330318,-0.006058047930030731,-0.0007979070246555701,-0.0021365786792998773,0,0.07388610878128928,0,59.0
0.03458161160252124,-0.021286711907270633,0.00345180089709393,-0.0017288018617037943,0.005612803301554829,-0.01077263423434316,-0.0007948652300858135,0,0.17615868370639579,0,209.95
-0.03172009014921459,-0.004462488658277263,-0.002935416007885093,-0.0016207758466747664,-0.05124184093025814,-0.002192064929589801,-0.0016860739299341787,0,0.07123673068679517,0,59.0
0.09472805701389687,3.8028249523990895e-05,-0.03452988652601776,-0.0019013310458871583,-0.0010509991268416424,-0.006544272092809896,-0.0011438561143670327,0,0.2166912214961253,0,335.0
-0.051958462485319844,0.0062463622905396055,0.06106860989198952,-0.0013213642745660509,0.010660819171048967,-0.019539665721214843,-0.0015522054344724115,0,0.17069957457663434,0,25.0
0.07035744685003677,-0.016796899570222373,-0.009794275591584922,-0.0014983451575803772,-0.05718968304765456,-0.0117455675396353,-0.0007717875463071702,0,0.1396563695356811,0,141.0
-0.01799009475654067,-0.001971933516319688,-0.006947494750481206,-0.0018816633419642106,0.0038683854094201564,-0.00916147071748584,-0.001883925151893919,0,0.13112728431336396,0,117.0
-0.05405616634494696,-0.008796771306747463,0.003159473299722163,-0.0010519265131581105,0.004335276956195508,-0.016282394521612113,-0.0011312517103257127,0,0.09327172099775657,0,20.95
-0.013905279216217342,-0.010713183077541964,-0.01176269533971297,-0.0010557236361296769,0.004763316009029894,0.009976279519494374,-0.0009843786495369023,0,0.1434138167480149,0,83.5
-0.017282686439385193,-0.010142002216793821,-0.042039221071700224,-0.0013340392055974245,-0.002160849650866221,-0.01586468394674843,-0.0011463156370099315,0,0.07712568297052821,0,117.0
-0.0329127827326496,0.0020015835216833124,0.009681462541894904,-0.0015919818564984897,0.0029273981634629458,0.01105519963141204,-0.0018457889542969079,0,0.1564105714536373,0,49.0
0.057113877403120454,-0.018854496893509345,-0.0031691282920475617,-0.0018619139507094122,0.0017770277874908434,-0.009582594859087587,-0.0008739684177242331,0,0.1916442839161625,0,189.95
-0.04130408249168674,0.008345204690484099,0.013596846811143697,-0.0012931585004503094,0.006534878753375153,0.011839403165640836,-0.001538083720016531,0,0.16327648984711918,0,39.0
-0.027575431333803458,0.0028302198777950755,-0.016305490494905175,-0.0019074587167043234,-0.02902877851726121,-0.013404655217930102,-0.0020180823360941703,0,0.07968580439972489,0,59.0
0.09520346582069286,-0.012283357947810648,-0.005839412662076213,-0.0019883676770122757,0.0005395950688781853,0.014270958637362965,-0.0009444732436579758,0,0.2560538891350054,0,305.0
-0.017423890554409755,-0.023582727890603776,0.001525568692418401,-0.0012819388614775389,0.00646818932920893,-0.005636778616690428,-0.0009846371101241563,0,0.12617926612695066,0,117.0
0.08407105631630776,-0.01698147253395536,0.014710839696407251,-0.0032009934844142137,0.0027233441057483783,0.005287757993976981,-0.0008438611138144378,0,0.25286215211888485,0,200.0
-0.025703124502720002,0.01144814081179449,0.05419898200472831,-0.0015807679779008257,0.012420475112277623,-0.008970478140126624,-0.0017178471628977456,0,0.20719086128378464,0,59.0
-0.04500687091032137,0.009931103340200078,0.0016328181505611045,-0.0015387948852096768,-0.03014765380099505,-0.00886168099964801,-0.0015769504004983555,0,0.0915274516327176,0,55.0
-0.06476416969820295,-0.00039813124808426643,-0.02921794674543671,-0.0018031864687189558,0.005127027342909507,0.00047634648064127406,-0.0022089817928248505,0,0.07430643900891233,0,57.95
-0.028877795790037193,0.0034606560220185045,0.002788007668924454,-0.002017509402725352,0.007432417616798273,-0.008085368600360238,-0.0028412217081605585,0,0.1389546669450868,0,59.0
-0.038420268278049195,-0.020149025119243557,5.6177552609199524e-05,-0.0014039821389197399,0.00015862591093592448,-0.010593725266981746,-0.0015218973553708672,0,0.09522138644360885,0,50.0
-0.03429124861152367,-0.022508335562695193,-0.0180406400688885,-0.0012378177266040226,0.0014992488255784586,-0.0012303944754553855,-0.000939835790933134,0,0.09034645772810773,0,105.0
-0.01554669197757487,-0.020604355083390043,0.0013031762125986733,-0.0012089989769973708,-0.008102936655986213,-0.009690554005972202,-0.0009034605253036235,0,0.11234166012600362,0,92.0
0.05314422171882213,0.0006432181549080258,0.005279280280326463,-0.0016764920405708318,0.006296530987376265,0.0053842297144011215,-0.0009848987743108469,0,0.23518157117958213,0,226.0
-0.029381158008188194,-0.003950346542664212,-0.007006816353165711,-0.0014922684623096772,-0.04011705894027494,-0.005884312381541975,-0.001712031593218422,0,0.07755148885726583,0,59.0
-0.05327564693150508,-0.02219475120314635,-0.0008011285539537752,-0.0011997827430617984,0.006246019366633306,0.002259663059546031,-0.00105156172060693,0,0.09707829241253518,0,34.0
-0.014170606153087541,0.008177997639251576,0.010538114868344169,-0.001660673193676009,0.007990247815088409,-0.005865571833685464,-0.0018470517256447825,0,0.17025793855521998,0,117.0
-0.025421619017514763,0.0027577358701106765,0.005394972982000013,-0.001688268335102677,0.009795072072761875,0.009835650854909044,-0.002044395103780734,0,0.16572463046201252,0,59.0
-0.0387595414273396,-0.016219822400161874,-0.006022087197888978,-0.0015349602542574883,-0.03407296442895608,-0.0035330524878694133,-0.0013870116771767837,0,0.06556604126497872,0,108.5
-0.05777493961254921,-0.009820867817834618,-0.0058036686773363134,-0.0018895703718057556,-0.033781579034475664,-0.008696309014580064,-0.0020569610794770586,0,0.047271585530570384,0,57.95
0.03642249850367931,-0.011558925397540136,-0.0002753026757791587,-0.0018232701691062673,0.00418927764125098,-0.019684281789485298,-0.0010587913977283367,0,0.17330668585392014,0,159.95
0.08978338864820953,-0.0015022239195782551,0.006835262470766546,-0.002444187171611327,0.0032630313845719155,-0.013023188022635744,-0.0011611165212189842,0,0.24884644800713318,0,305.0
-0.03808761436131772,-0.0019504532507619798,0.0017914863637793483,-0.001276086368933412,-0.0014240949541149913,-0.01163933812400698,-0.0012865751638015278,0,0.11322280527947176,0,67.95
-0.01464099480760674,-0.010396749222839622,-0.0057053628582885456,-0.001422866376651138,-0.04575721329875197,-0.004091872286985681,-0.0014770664570176032,0,0.08360335583048822,0,77.0
-0.019910432862410305,-0.0011957128924584895,0.00014105943602488587,-0.0016763621940376506,-0.0386675138891936,-0.009253724465407278,-0.0016480349018783125,0,0.09488475936926805,0,118.02
-0.03182797254926094,-0.0041582422830219725,-0.0010587057697270658,-0.0014868268153634485,0.004885151835722173,-0.0023419684945310583,-0.0016093905331075163,0,0.12949752652933955,0,105.0
0.03209733720607229,-0.019191175274727083,-0.0005504554554884606,-0.0018143836584115843,0.002651242611303671,-0.00966567312252523,-0.0008686939569369694,0,0.16975367948791573,0,209.95
-0.01117786329637298,0.001466730752259304,-0.015467722708730699,-0.0013411849633708842,-0.005552555851654169,-0.0021187734437473453,-0.0013282899202926833,0,0.1315758217067199,0,100.0
0.12763032656712567,-0.0042223371951897225,0.02019753712866117,-0.0023636744859185286,0.008147400297118544,-0.023960719259196434,-0.0008606049391640179,0,0.29166340925206485,0,300.0
-0.01119318614543364,0.024242580228380543,0.02246848771460943,0.10964612022000027,0.013805074300427413,-0.02128094537143342,0.15757743166575117,1,0.46236104375092824,1,39.877
0.031948297778635726,-0.028241662002334585,-0.009675364954234385,-0.0015929984816162451,0.003624421953305634,0.002283921964942435,-0.0008211144278139488,0,0.16462098296951366,0,159.95
-0.05249704571534697,-0.009015301759303082,0.004066722857052083,-0.0013526865018768776,0.00450067501698283,-0.011467254116382324,-0.001445397503196718,0,0.0998851934165585,0,29.0
0.10594627245897699,-0.04186838025974719,0.0029962885730312,-0.0023011376872767338,0.023758472634381987,-0.013894089991129639,-0.0013649073301725608,0,0.24036799953669186,0,494.24
0.14870042012266546,0.04071858221072839,0.05567631044766244,-0.0013318234468235016,0.021323119877777647,0.016888611685820707,-0.0006906719783632601,1,0.4483800300580965,1,614.0
0.10640612284919908,-0.00867178655558073,0.017040370942255086,-0.002094366971450605,0.008188114935027985,0.004302078946849834,-0.0011740264797479047,0,0.29109198880518156,0,150.0
-0.048688457414276694,-0.0009845220905268142,-0.001834324212137731,-0.0013295138110392857,-0.04737499487905568,-0.001340431985984747,-0.0013227960286245485,0,0.06422044071698366,0,30.0
-0.06293208066346336,-0.0024116235269592604,0.0010704071007138966,-0.0014037012264229414,-0.006643793900877519,-0.012142495193969116,-0.0016470149385363695,0,0.08098517878911483,0,29.0
0.10036077074191417,-0.006886686852570885,-0.04473476639056139,-0.0017711945610010959,-0.04957077402723669,-0.005935327711639266,-0.0009671871900730481,0,0.15759031514746136,0,280.0
-0.018738890980091107,-0.00035841499890150203,0.010387785442454622,-0.0013361080697649004,0.004517765790124635,-0.010319500801375604,-0.0012133549673271054,0,0.15003476255374815,0,117.0
-0.04899141617141884,-0.005940181643384257,-0.005769480785493729,-0.0020278732820966663,0.00042478928654335606,-0.005889584864863973,-0.002416599124711265,0,0.09648513455320419,0,50.0
-0.058995621907784186,-0.004623947074574354,-0.0019682482069453434,-0.0014701208213355845,-0.005864525820284333,-0.016438562334898994,-0.0016064606652538185,0,0.07612799430755259,0,34.0
-0.03302007198684749,-0.0007263330341614158,-0.0021483957297838635,-0.0016492371759461878,-0.004982689590700297,-0.00833720856297539,-0.0018353165416043966,0,0.11439622851661024,0,59.0
-0.01837626769171514,-0.006573023901693044,-0.017865631494843732,-0.0015362477823782777,0.004147565979301328,-0.009319039304662033,-0.001480623164532461,0,0.1160922137781058,0,100.0
-0.020115395593176242,-0.00530972867145132,-0.04020910990696167,-0.0015208360831159228,0.0020461888853782447,0.0038035829225433874,-0.0012694523010448992,0,0.10452073039080088,0,100.0
-0.01760584526893492,0.0006375581583181683,-0.004237231367520682,-0.0018435475930889875,0.00800076519928236,-0.015895795232965068,-0.0017185339119612437,0,0.13443285112175907,0,100.0
-0.039051793064109046,-0.005871585806895521,-0.0011594680810559858,-0.0021118291523437548,-0.029073020819817566,-0.0030997645557253027,-0.0019962815332747277,0,0.08473173812540713,0,59.0
0.03659205041826645,-0.007476870056120817,-0.01979719589130872,-0.0016134075616949237,0.006135112702267046,-0.0069996652407166736,-0.0010252220154375608,0,0.17291028349388404,0,1218.95
0.12663878472923518,0.0035651982648767853,-0.03535309801901535,-0.0013814172481231644,0.003927337260804929,0.004513785552757466,-0.0008692804588071136,0,0.26813679122035733,0,150.0
-0.027158856841700305,-0.008862478381570678,0.004829028118060832,-0.0016296509526788428,0.05993014625768926,-0.0016921421666650858,-0.0011252632347509707,0,0.19138626393701352,0,100.0
-0.05026563590351385,-0.01843235113476054,-5.1733538909568305e-05,-0.0012320736562655256,0.0037256052676283343,-0.023288772780512255,-0.00121686704950076,0,0.07633365234279518,0,43.97
0.06903000402578496,-0.00575362089539197,0.03555975987591212,-0.0024568730433467668,0.007789147412607215,-0.02714347629188723,-0.0008681765849373575,0,0.24325224563736986,0,206.0
-0.019339727408242996,-0.010672141402897435,-0.013219064673602171,-0.0014611053788029646,-0.044147843989162196,-0.005383965176852859,-0.0013440877878669925,0,0.07152754532120109,0,117.0
-0.03497908737223567,-0.0034968350148504744,-0.003313404786960094,-0.001577156020565438,0.008654385402059718,0.0033893431712379105,-0.0012861189762979068,0,0.13448660754101754,0,103.97
0.0720614517351569,-0.006444652652178467,0.00955970651975002,-0.0026917812489776274,0.002389390101023211,-0.009456016426063397,-0.0007791780584364977,0,0.23173440110890334,0,201.95
-0.015041482367361818,-0.026445146959644263,0.0011634114064277732,-0.001293514366326451,0.0050101892759525524,-0.005521654142163087,-0.0011121932091958625,0,0.12385509077631793,0,92.0
-0.04209585539275103,-0.006777713997417023,-0.015504627172674508,-0.001468211864138343,-0.007922123571456427,-0.007085101117382235,-0.001852181375023926,0,0.08438966664778595,0,50.0
-0.02920087906608757,-0.004377733800938281,0.0031455043012650736,-0.001566204709214044,0.007856890987656146,0.003988201026577726,-0.0017327814183252315,0,0.1452084784595632,0,59.0
-0.06792249752429343,0.0026246522823901368,-0.007141634122366957,-0.002144612941081136,0.006201496930057172,-0.008403900203945505,-0.002496042617905464,0,0.08781294294148463,0,57.95
0.07447847030298542,-0.012254890799918282,-0.026554014372277626,-0.0017757956687466285,-0.04512434190918218,-0.00964679050915728,-0.0010802388575921087,0,0.14513787932474057,0,358.5
0.13106521750483285,0.028192328025738317,0.020521493634727966,-0.0016411813726439925,0.007815406359427124,-0.017434153627397208,-0.0010790608018755136,0,0.3345355308614384,0,150.0
-0.03874095279976358,-0.004132528195089511,-0.002898598826532938,-0.002075165324610415,-0.03887616782595039,-0.003504821970866225,-0.0018758423832675865,0,0.07499140381254885,0,60.0
-0.015000462251796336,-0.0024661427560288265,-0.030927733082840452,-0.0013212050195238734,-0.0011147316897604119,-1.8900916847759716e-05,-0.0011761894142924586,0,0.11507011600753891,0,100.0
-0.06441183349319292,0.005185397363280748,0.006644224143815252,-0.0018974638823627125,0.006561273589493341,-0.0198675177716059,-0.0022814836756908014,0,0.09702807741236659,0,57.95
-0.048263370475609135,0.00522336552034764,0.03883764037055332,-0.0010632196192909016,0.007203343235390661,-0.0014740453980846358,-0.0008718121555573431,0,0.16668738261637928,0,50.0
0.0730697298517088,-0.009838484989200173,0.004803885855611202,-0.0016306704176788907,0.007318117835325812,-0.008246598956023466,-0.0008988723366297389,0,0.2316725879817424,0,1078.42
-0.05116429852513401,-0.02020652846236027,0.0029623473531561677,-0.0010551055762223784,0.0050248450010635815,-0.0044190499494732305,-0.0009984412833484591,0,0.0972392496963108,0,20.0
-0.04489467577893336,-0.0007866524481467056,-0.003666925411535254,-0.001288039851719394,-0.04196784217768578,-0.007251762825809852,-0.0011398887973209566,0,0.06609969384747755,0,44.0
0.05653949631012136,-0.014155721565843566,-0.00910320381922124,-0.0019226692068422652,0.0016924832795947174,0.00459439408351056,-0.0010372050872837703,0,0.20370305513266537,0,200.0
0.04375449046722507,-0.03810163662395149,-0.006196377673450277,-0.0020140681086489504,-0.046110212081929405,0.010030712805192172,-0.000780764652399621,0,0.127677625270666,0,226.0
-0.05301001284666112,-0.00589121592460804,-0.02431800769224984,-0.00204696169908106,-0.03285743154068921,-0.0024367971848912274,-0.0022655828827322336,0,0.04426947136771634,0,57.95
-0.02263897482132402,-0.021388742140731304,0.006087288039618229,-0.0012093517049363237,0.0059614152479421844,-0.002140404587710239,-0.0008682833956772227,0,0.13089842777581012,0,113.0
-0.04145726117420873,-0.01793404385717695,-0.008212074269580722,-0.0012181146024809887,-0.028664912243143298,-0.011483294467187615,-0.0012427933561871285,0,0.05688298716866352,0,24.5
-0.05664182053829505,0.005040763553154324,0.0034214227985972854,-0.0017016300679377119,0.0016254309405020315,0.006138482270471401,-0.0016109446171168533,0,0.1233671854780046,0,35.95
-0.04656218575874675,0.008161618672768078,0.005917058998892005,-0.001562697867469537,0.01208779334184268,0.008746620661147442,-0.0017538650415709913,0,0.15212982414549242,0,39.0
0.07225757938492987,0.0025297463887136665,0.0009317017741804894,-0.0021031911299337815,0.0005182540771739141,0.006999358504870249,-0.0010032640730845708,0,0.247225666065479,0,200.0
-0.050581917841021846,-0.0038888216799248363,-0.0018041978668384376,-0.0015289023093820859,-0.036855578714560876,-0.00250137902104793,-0.001401517947666838,0,0.06853316575818601,0,25.0
-0.023133928380686758,0.012794411625883866,-0.011795257760907082,-0.0014281394231576777,0.0023194214845142207,0.0028576495480285924,-0.001515391746055341,0,0.14719424648624893,0,77.95
-0.024610240689102416,0.0007594890982977129,0.04375172775807494,-0.0016336178367453993,0.009135713343686555,-0.03823162449882781,-0.001647194311189675,0,0.15461973400282328,0,59.0
0.04440889344675582,-0.007399700254226215,-0.017358394346761875,-0.0017491390698300164,0.003750205955746572,-0.001838806696828529,-0.0008945527151154208,0,0.1860139874583697,0,2007.95
